date,mqaid,ticker,mgmtfees,expense_ratio,bid_ask_spread_pct,create_redeem_fee,create_redeem_size,etf_implied_liquidity,fund_pct_premium,currency_hedged_indicator,derivatives_based,securities_lending,fund_incept_dt,create_redeem_process,creation_cutoff_time,settlement_cycle,rebalancing_frequency,replication_strategy,fund_port_dt,total_number_of_holdings_in_port,nav_pricing_methodology,fund_avg_dvd_yld,fund_pe_ratio,fund_pricing_source,avgvolume_6M,etf_name,duration
01/31/2020,92194679,VYMI US Equity,0.320,0.320,0.1370,4000.0000,100000.0000,98.0000,0.2626,N,N,Y,02/25/2016,In-kind/Cash,16:00 EST,T+2,Quarterly,Optimized,12/31/2019,959.0000,Fair Value,5.0348,13.5488,Vanguard Group Inc/The,118349.773438,VANGUARD INT HIGH DVD YLD IN,
01/31/2020,25490F10,BAR US Equity,0.175,0.175,0.1980,500.0000,50000.0000,31186541.0000,0.2441,N,N,N,08/31/2017,In-kind,16:00 EST,T+2,Unknown,Full,12/31/2019,246.0000,Primary Market Close,2.2387,22.6104,State Street Bank and Trust Co,201922.0,GRANITESHARES GOLD TRUST,
01/31/2020,46641Q50,JPIH US Equity,0.270,0.380,0.1980,300.0000,50000.0000,31186541.0000,-0.0503,Y,N,N,04/01/2016,In-kind,15:00 EST,T+3,Monthly,Full,04/04/2019,3.0000,Primary Market Close,2.2387,22.6104,JPMorgan Chase Bank NA,201922.0,JPM DIV RET INTL CUR HDJ ETF,
01/31/2020,17324P85,MLPE US Equity,0,0.850,1.5678,300.0000,50000.0000,31186541.0000,-0.0503,Y,N,Unknown,08/08/2016,Unknown,Unknown,Unknown,Unknown,Unknown,04/04/2019,3.0000,Unknown,2.2387,22.6104,JPMorgan Chase Bank NA,246.984375,C-TRACKS ETNS ON THE MILLER,
01/31/2020,35168074,USHG US Equity,0.450,0.550,0.2517,500.0000,50000.0000,31186541.0000,0.0920,N,N,N,05/23/2019,In-kind/Cash,16:00 EST,T+2,Unknown,Not Applicable,01/30/2020,12.0000,Fair Value,1.8073,24.4646,JPMorgan Chase Bank NA,131.25,AGFIQ DYNAMIC HEDGED US EQTY,
01/31/2020,35168075,GLIF US Equity,0.450,0.450,0.9061,1500.0000,50000.0000,31186541.0000,0.1952,N,N,N,05/23/2019,In-kind/Cash,Unknown,T+2,Quarterly,Not Applicable,01/30/2020,73.0000,Fair Value,3.5103,23.9392,JPMorgan Chase Bank NA,17.359375,AGFIQ GLOBAL INFRASTRUCTURE,
01/31/2020,52728978,LCR US Equity,0.860,0.860,0.2992,1500.0000,50000.0000,31186541.0000,0.0814,N,N,N,01/06/2020,In-kind,16:00 EST,T+2,Unknown,Full,01/30/2020,22.0000,Primary Market Close,0.7126,23.1677,JPMorgan Chase Bank NA,17.359375,LEUTHOLD CORE ETF,
01/31/2020,06740P31,ONG US Equity,0.850,0.850,1.7715,0.0000,50000.0000,15236637.0000,0.0216,N,Y,N,04/20/2011,Cash,12:00 EST,T+3,Yearly,Derivative,01/31/2020,16.0000,Primary Market Close,1.1635,31.2311,NYSE Arca LLC,700.4921875,IPATH PURE BETA ENERGY,
01/31/2020,35168070,BTAL US Equity,0.500,0.450,0.3313,500.0000,50000.0000,1652728.0000,0.0714,N,N,N,09/13/2011,In-kind/Cash,16:00 EST,Unknown,Monthly,Full,01/30/2020,200.0000,Primary Market Close,2.0678,28.6346,JP Morgan Investment Managemen,106798.664063,AGFIQ US MARKET NEUTRAL ANTI,
01/31/2020,33939L50,TDTT US Equity,0.180,0.180,0.0463,0.0000,50000.0000,1652728.0000,0.0309,N,N,N,09/23/2011,In-kind/Cash,16:00 EST,T+1,Monthly,Optimized,01/30/2020,20.0000,Primary Market Close,2.0678,28.6346,JP Morgan Investment Managemen,79695.421875,FLEXSHARES IBOXX 3-YEAR TARG,3.82862418533
01/31/2020,41653L50,HMOP US Equity,0.290,0.350,0.1405,400.0000,50000.0000,1652728.0000,0.1540,N,N,N,12/14/2017,In-kind/Cash,13:00 EST,T+2,Unknown,Not Applicable,01/30/2020,244.0000,Primary Market Close,2.0678,28.6346,JP Morgan Investment Managemen,13308.171875,HARTFORD MUNI OPPORTUNITY ET,
01/31/2020,18383M65,GSY US Equity,0.200,0.250,0.0199,500.0000,100000.0000,1652728.0000,-0.0079,N,N,Y,02/12/2008,In-kind/Cash,16:00 EST,T+2,Other,Not Applicable,01/30/2020,255.0000,Primary Market Close,2.0678,28.6346,Bank of New York Mellon/The,488244.0625,INVESCO ULTRA SHORT DURATION,0.766261211203
01/31/2020,18383M66,GIY US Equity,0.270,0.270,0.0199,500.0000,100000.0000,1652728.0000,0.0622,N,N,Y,02/12/2008,In-kind,16:00 est,Not Applicable,Not Applicable,Not Applicable,01/30/2020,255.0000,Primary Market Close,2.0678,28.6346,NYSE Arca LLC,488244.0625,GUGGENHEIM ENHANCED CORE BON,
01/31/2020,18383M67,IRO US Equity,0.000,0.600,0.0199,500.0000,80000.0000,1652728.0000,0.1822,N,N,Unknown,10/24/2007,Unknown,Unknown,Unknown,Unknown,Unknown,01/30/2020,255.0000,Unknown,3.8130,11.2759,NYSE Arca LLC,488244.0625,CLAYMORE/ZACKS DVD ROTATION,
01/31/2020,18383M60,CSD US Equity,0.500,0.640,0.2952,500.0000,50000.0000,2344070.0000,-0.0028,N,N,Y,12/15/2006,In-kind,16:00 EST,T+2,Semi-Annually,Full,01/30/2020,34.0000,Primary Market Close,1.6805,11.2759,Bank of New York Mellon/The,8211.484375,INVESCO S&P SPIN-OFF ETF,
01/31/2020,18383M62,TAN US Equity,0.500,0.700,0.1457,500.0000,80000.0000,134749.0000,-0.4775,N,N,Y,04/15/2008,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,24.0000,Primary Market Close,0.9074,257.6356,Bank of New York Mellon/The,237050.53125,INVESCO SOLAR ETF,
01/31/2020,18383M63,UEM US Equity,0.250,0.600,0.1457,500.0000,20000.0000,134749.0000,-8.6953,N,N,Unknown,02/12/2008,Unknown,Unknown,Unknown,Unknown,Unknown,01/30/2020,24.0000,Unknown,0.9074,257.6356,NYSE Arca LLC,237050.53125,CLAYMORE US-1 CAPITAL MKTS,
01/31/2020,23305182,DBAW US Equity,0.400,0.400,0.2543,10500.0000,50000.0000,775794.0000,0.1493,Y,N,Y,01/23/2014,In-kind/Cash,17:00 EST,T+2,Monthly,Optimized,01/30/2020,1966.0000,Primary Market Close,3.1343,16.7651,Bank of New York Mellon/The,12430.453125,XTRACKERS MSCI ALL WORLD EX,
01/31/2020,23305183,SUBD US Equity,0.450,0.450,0.2543,500.0000,50000.0000,775794.0000,-0.0089,N,N,Y,05/01/2014,In-kind/Cash,16:00 EST,T+3,Unknown,Optimized,09/15/2015,33.0000,Primary Market Close,3.1343,16.7651,Bank of New York Mellon/The,12430.453125,DEUTSCHE X-TRACKERS SOLACTIV,
01/31/2020,25490K69,HEGJ US Equity,0.750,0.910,0.2543,250.0000,50000.0000,775794.0000,-2.1439,Y,Y,N,06/10/2015,In-kind/Cash,16:00 EST,T+3,Monthly,Derivative,05/20/2016,4.0000,Primary Market Close,1.5852,16.7651,NYSE Arca LLC,12430.453125,DIREXION DAILY MSCI JAPAN CU,
01/31/2020,23305181,DBKO US Equity,0.580,0.580,0.2543,1100.0000,50000.0000,775794.0000,-1.7657,Y,N,Y,01/23/2014,Cash,17:00 EST,T+2,Monthly,Full,11/21/2019,116.0000,Primary Market Close,1.5852,16.7651,Bank of New York Mellon/The,12430.453125,XTRACKERS MSCI SOUTH KOREA H,
01/31/2020,18383M68,MZG US Equity,0.400,0.450,0.2543,1100.0000,150000.0000,775794.0000,0.5607,Y,N,Unknown,08/23/2007,Unknown,Unknown,Unknown,Unknown,Unknown,12/10/2009,116.0000,Unknown,2.5145,52.9457,NYSE Arca LLC,12430.453125,CLAYMORE/MSTAR MANUF SUPER S,
01/31/2020,23305187,ASHR US Equity,0.650,0.650,0.0372,4200.0000,50000.0000,42093764.0000,1.8654,N,N,N,11/06/2013,Cash,16:45 EST,T+2,Semi-Annually,Full,01/30/2020,304.0000,Primary Market Close,2.2991,12.9376,Bank of New York Mellon/The,4288160.5,XTRACKERS HARVEST CSI 300 CH,
01/31/2020,23305184,HAUZ US Equity,0.100,0.100,0.2727,0.0000,50000.0000,4571.0000,-0.6153,N,N,Y,10/01/2013,In-kind/Cash,16:00 EST,T+2,Quarterly,Full,01/30/2020,559.0000,Primary Market Close,3.5185,15.0881,Bank of New York Mellon/The,41011.53125,XTRACKERS INTL REAL ESTATE,
01/31/2020,23305185,DBEU US Equity,0.450,0.450,0.0348,3600.0000,50000.0000,2761838.0000,-0.3547,Y,N,Y,10/01/2013,In-kind/Cash,17:00 est,T+2,Monthly,Full,01/30/2020,455.0000,Unknown,3.4986,19.0194,Bank of New York Mellon/The,296095.875,XTRACKERS MSCI EUROPE HEDGED,
01/31/2020,33735T10,FDD US Equity,0.400,0.600,0.1584,500.0000,50000.0000,5477093.0000,0.1438,N,N,N,08/30/2007,In-kind,16:00 EST,T+3,Semi-Annually,Full,01/31/2020,31.0000,Primary Market Close,5.4377,12.5958,Bank of New York Mellon/The,91177.0625,FIRST TRUST STOXX EUROPE,
01/31/2020,67110P10,OUSM US Equity,0.480,0.480,0.2189,500.0000,50000.0000,7555713.0000,0.1022,N,N,N,12/30/2016,In-kind/Cash,15:00 EST,T+3,Unknown,Full,01/30/2020,243.0000,Primary Market Close,2.8181,22.4984,Bank of New York Mellon/The,15576.5234375,O'SHARES FTSE R SCQD ETF,
01/31/2020,28771150,EPRF US Equity,0.470,0.470,0.3575,500.0000,50000.0000,160459.0000,0.0340,N,N,N,05/24/2016,In-kind,16:00 EST,T+3,Quarterly,Full,01/30/2020,106.0000,Primary Market Close,2.8181,22.4984,Bank of New York Mellon/The,4828.59375,INNOVAT S&P INVEST GRD PREF,
01/31/2020,46428T10,ISHXF US Equity,0.350,0.380,0.1584,0.0000,100000.0000,5477093.0000,-0.0393,N,N,Y,09/28/2010,In-kind,16:00 EST,T+3,Daily,Optimized,01/30/2020,367.0000,Primary Market Close,5.4377,12.5958,OTC,15.75,ISHARES CANADIAN GOVERNMENT,
01/31/2020,90264162,MLPG US Equity,0.850,0.850,1.6765,0.0000,50000.0000,1508790.0000,0.0215,N,N,N,07/13/2010,Cash,12:00 est,T+3,Not Applicable,Derivative,01/30/2020,106.0000,Primary Market Close,2.8181,22.4984,NYSE Arca LLC,1711.9921875,ETRACS ALERIAN NAT GAS MLP,
01/31/2020,22542D78,VIIZ US Equity,0.890,0.890,0.1838,0.0500,25000.0000,8910758.0000,1.3111,N,Y,N,11/29/2010,Cash,12:30 EST,T+2,Daily,Derivative,01/30/2020,728.0000,Primary Market Close,1.8333,24.8267,Nasdaq Stock Market LLC/The,3037.828125,VELOCITYSHARES VIX MED-TERM,
01/31/2020,22542D79,XIV US Equity,1.350,1.350,0.1838,0.0500,25000.0000,8910758.0000,0.7699,N,Y,N,11/29/2010,Cash,12:30 EST,T+2,Not Applicable,Derivative,01/30/2020,728.0000,Primary Market Close,1.8333,24.8267,Nasdaq Stock Market LLC/The,3037.828125,VELOCITYSHARES INV VIX SH-TM,
01/31/2020,22542D75,CSMB US Equity,0.550,0.550,0.2564,0.0000,25000.0000,34106.0000,-0.0211,N,Y,N,03/07/2011,Cash,16:00 EST,T+3,Not Applicable,Derivative,01/30/2020,1384.0000,Fair Value,1.3293,24.8267,NYSE Arca LLC,37265.984375,X-LINKS 2XLEVRG MERGER ARB,
01/31/2020,22542D76,TVIX US Equity,1.650,1.650,0.0907,0.0500,25000.0000,34106.0000,2.5647,N,Y,N,11/29/2010,Cash,12:30 EST,T+2,Not Applicable,Derivative,01/30/2020,1384.0000,Primary Market Close,1.3293,24.8267,Nasdaq Stock Market LLC/The,5380602.5,VELOCITYSHARES 2X VIX SH-TRM,
01/31/2020,22542D77,TVIZ US Equity,1.650,1.650,0.0907,0.0500,25000.0000,34106.0000,-0.4207,N,Y,N,11/29/2010,Cash,12:30 EST,T+2,Daily,Derivative,01/30/2020,1384.0000,Primary Market Close,1.3293,24.8267,Nasdaq Stock Market LLC/The,5380602.5,VELOCITYSHARES 2X VIX MED-TM,
01/31/2020,26923G40,PFFR US Equity,0.800,0.450,0.2411,500.0000,50000.0000,8100689.0000,0.1552,N,N,N,02/08/2017,In-kind,15:00 EST,T+3,Unknown,Not Applicable,01/30/2020,70.0000,Primary Market Close,2.5986,35.7403,CBOE Trading Inc,18358.953125,INFRACAP REIT PREFERRED ETF,
01/31/2020,22542D72,CSMN US Equity,1.050,1.050,0.0907,0.0000,50000.0000,34106.0000,-0.4207,N,Y,N,09/20/2011,Cash,11:00 EST,T+3,Not Applicable,Derivative,01/30/2020,1384.0000,Fair Value,1.3293,24.8267,NYSE Arca LLC,5380602.5,X-LINKS MARKET NEUTRAL EQTY,
01/31/2020,73937B58,LDRI US Equity,0.220,0.220,0.3727,500.0000,50000.0000,34106.0000,-0.1223,N,N,N,09/10/2014,In-kind/Cash,16:00 EST,T+2,Monthly,Optimized,01/30/2020,136.0000,Primary Market Close,1.3293,24.8267,Bank of New York Mellon/The,1236.21875,INVESCO LADDERRITE 0-5 YEAR,2.13995001339
01/31/2020,73937B59,VRP US Equity,0.500,0.500,0.0549,500.0000,100000.0000,956071.0000,-0.0317,N,N,N,05/01/2014,In-kind,16:00 EST,T+2,Monthly,Optimized,01/30/2020,239.0000,Primary Market Close,1.0163,14.1417,Bank of New York Mellon/The,287252.6875,INVESCO VARIABLE RATE PREFER,
01/31/2020,ERPXF,ERPXF US Equity,0.000,0.100,0.0549,500.0000,100000.0000,956071.0000,-0.0317,N,N,Y,07/08/2003,Unknown,Unknown,T+2,Quarterly,Full,01/30/2020,239.0000,Primary Market Close,3.3279,17.9819,OTC,287252.6875,ISHARES EURO STOXX 50,
01/31/2020,06740C52,VXX US Equity,0.890,0.890,0.0657,0.0500,25000.0000,956071.0000,1.3966,N,Y,N,01/17/2018,Cash,10:15 EST,T+2,Unknown,Derivative,01/30/2020,239.0000,Primary Market Close,3.3279,17.9819,OTC,38454532.0,IPATH SERIES B S&P 500 VIX,
01/31/2020,06740C51,VXZ US Equity,0,0.890,0.1733,0.0500,25000.0000,956071.0000,0.4080,N,Y,N,01/17/2018,Cash,10:15 EST,T+2,Unknown,Derivative,01/30/2020,239.0000,Primary Market Close,3.3279,17.9819,OTC,32873.171875,IPATH SER B S&P 500 VIX M/T,
01/31/2020,73935X19,PSP US Equity,0.500,2.030,0.1761,1000.0000,50000.0000,460804.0000,0.2251,N,N,Y,10/24/2006,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,76.0000,Primary Market Close,3.5950,10.1449,Bank of New York Mellon/The,99785.0078125,INVESCO GLOBAL LISTED PRIVAT,
01/31/2020,73935X16,PUW US Equity,0.500,0.700,0.1761,500.0000,50000.0000,460804.0000,-0.1037,N,N,Y,10/24/2006,In-kind,16:00 EST,T+2,Quarterly,Full,02/26/2019,42.0000,Primary Market Close,3.5950,10.1449,Bank of New York Mellon/The,99785.0078125,INVESCO WILDERHILL PROGRESSI,
01/31/2020,73935X17,PYH US Equity,0.500,0.500,0.1761,500.0000,50000.0000,460804.0000,-0.2958,N,N,Y,12/01/2006,In-kind,16:00 EST,T+3,Monthly,Full,02/25/2013,47.0000,Primary Market Close,1.8083,17.6241,NYSE Arca LLC,99785.0078125,POWERSHARES MORNINGSTAR STOC,
01/31/2020,73935X14,PNQI US Equity,0.600,0.600,0.0662,500.0000,50000.0000,3146659.0000,0.0150,N,N,Y,06/12/2008,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,82.0000,Primary Market Close,0.2526,53.0495,Bank of New York Mellon/The,18845.0625,INVESCO NASDAQ INTERNET ETF,
01/31/2020,73935X15,PDP US Equity,0.500,0.630,0.0665,500.0000,50000.0000,8486401.0000,0.0568,N,N,N,03/01/2007,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,101.0000,Primary Market Close,0.8674,37.2115,Bank of New York Mellon/The,137558.453125,INVESCO DWA MOMENTUM ETF,
01/31/2020,73935X12,PNXQ US Equity,0.700,0.700,0.0665,500.0000,50000.0000,8486401.0000,-0.1308,N,N,Unknown,04/03/2008,Unknown,Unknown,Unknown,Unknown,Unknown,01/30/2020,101.0000,Unknown,0.5675,39.8561,Nasdaq Stock Market LLC/The,137558.453125,POWERSHARES NXQ PORTFOLIO,
01/31/2020,73935X13,PQSC US Equity,0.700,0.700,0.0665,500.0000,50000.0000,8486401.0000,-0.6132,N,N,Unknown,04/04/2008,Unknown,Unknown,Unknown,Unknown,Unknown,01/30/2020,101.0000,Unknown,0.7611,148.1093,Nasdaq Stock Market LLC/The,137558.453125,POWERSHARES FTSE NASDAQ S/C,
01/31/2020,73935X10,PWC US Equity,0.500,0.600,0.1984,500.0000,50000.0000,416235.0000,0.0137,N,N,Y,05/01/2003,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,101.0000,Primary Market Close,1.6654,17.0125,Bank of New York Mellon/The,2676.234375,INVESCO DYNAMIC MARKET ETF,
01/31/2020,78467V88,SYG US Equity,0.600,0.610,0.1198,150.0000,10000.0000,5819309.0000,0.0459,N,N,Y,01/09/2014,In-kind,16:00 EST,T+2,Other,Not Applicable,01/31/2020,48.0000,Primary Market Close,1.3295,26.9673,State Street Bank and Trust Co,3618.1640625,SPDR MFS SYSTEMATIC GR EQUIT,
01/31/2020,06367981,NRGU US Equity,0.950,0.950,0.1867,0.0000,25000.0000,4716358.0000,-0.1393,N,N,Unknown,04/10/2019,Cash,14:30 EST,T+2,Daily,Full,12/03/2018,106.0000,Fair Value,2.8181,22.4984,NYSE Arca LLC,172.0234375,MICROSECTORS US BIG OIL 3X,
01/31/2020,00768Y62,DIVI US Equity,0.800,0.990,0.1198,500.0000,25000.0000,5819309.0000,0.0517,N,N,Unknown,07/30/2014,In-kind,16:00 EST,T+3,Unknown,Not Applicable,04/07/2017,0.0000,Primary Market Close,1.3295,26.9673,Bank of New York Mellon/The,3618.1640625,ADVISORSHARES ATHENA HIGH DI,
01/31/2020,00768Y63,MAUI US Equity,1.500,1.890,0.1198,500.0000,25000.0000,5819309.0000,0.2172,N,N,Unknown,07/08/2014,In-kind,15:00 EST,T+3,Not Applicable,Not Applicable,06/30/2017,1.0000,Primary Market Close,1.3295,26.9673,Bank of New York Mellon/The,3618.1640625,ADVISORSHARES MRKT ADPT INC,
01/31/2020,00768Y64,YPRO US Equity,0.800,1.070,0.1198,500.0000,25000.0000,5819309.0000,0.1394,N,N,Y,03/05/2014,In-kind/Cash,16:00 est,T+3,Unknown,Not Applicable,06/30/2017,7.0000,Primary Market Close,1.3295,26.9673,Bank of New York Mellon/The,3618.1640625,ADVISORSHARES YIELDPRO ETF,
01/31/2020,00768Y65,HOLD US Equity,0.300,0.350,0.3309,500.0000,25000.0000,5819309.0000,-0.0288,N,N,N,01/15/2014,Cash,15:00 EST,T+3,Not Applicable,Not Applicable,01/31/2020,89.0000,Primary Market Close,1.3295,26.9673,Bank of New York Mellon/The,6294.9375,ADVISORSHARES SAGE CORE RESE,
01/31/2020,00768Y66,GEUR US Equity,0.550,0.650,0.3309,500.0000,25000.0000,5819309.0000,0.0268,Y,Y,N,02/12/2014,Cash,15:00 est,T+1,Not Applicable,Not Applicable,10/17/2017,1.0000,Primary Market Close,1.3295,26.9673,Bank of New York Mellon/The,6294.9375,ADVISORSHARES GARTMAN GOLD/E,
01/31/2020,00768Y67,GGBP US Equity,0.550,0.650,0.3309,500.0000,25000.0000,5819309.0000,-1.8829,Y,Y,N,02/12/2014,Cash,15:00 EST,T+1,Not Applicable,Derivative,10/17/2017,1.0000,Primary Market Close,1.3295,26.9673,Bank of New York Mellon/The,6294.9375,ADVISORSHARES GARTMAN GOLD/B,
01/31/2020,00768Y68,GYEN US Equity,0,0.650,0.3309,500.0000,25000.0000,5819309.0000,-0.0835,Y,N,N,02/12/2014,Cash,15:00 est,T+1,Not Applicable,Not Applicable,10/17/2017,1.0000,Primary Market Close,1.3295,26.9673,Bank of New York Mellon/The,6294.9375,ADVISORSHARES GARTMAN GOLD/Y,
01/31/2020,00768Y69,GLDE US Equity,0.800,1.250,0.3309,500.0000,25000.0000,5819309.0000,-0.1661,Y,Y,N,02/12/2014,Cash,15:00 est,T+1,Not Applicable,Derivative,10/17/2017,5.0000,Primary Market Close,1.3295,26.9673,Bank of New York Mellon/The,6294.9375,ADVISORSHARES INTERNATIONAL,
01/31/2020,EFFDF,EFFDF US Equity,0,0,0.3309,500.0000,1.0000,4743969.0000,-0.1661,N,Y,N,02/12/2014,Cash,16:00 DST,T+3,Daily,Derivative,10/17/2017,5.0000,Unknown,1.3295,26.9673,Bank of New York Mellon/The,701.6875,L&G RUSSELL 2000 US SMALL CP,
01/31/2020,78467V84,TOTL US Equity,0.650,0.550,0.0353,500.0000,50000.0000,4743969.0000,0.2394,N,N,N,02/24/2015,In-kind/Cash,16:00 EST,T+2,Other,Not Applicable,01/30/2020,979.0000,Primary Market Close,1.5686,41.0801,State Street Bank and Trust Co,333846.03125,SPDR DOUBLELINE TR TACT ETF,
01/31/2020,06367983,GNAF US Equity,0.950,0.950,0.0950,0.0000,25000.0000,4716358.0000,-0.0157,N,N,N,08/02/2018,Cash,14:30 EST,T+2,Daily,Full,12/03/2018,106.0000,Primary Market Close,2.8181,22.4984,NYSE Arca LLC,1225.5390625,MICROSECTORS FANG INDEX INVE,
01/31/2020,78467V86,RORO US Equity,0,0.500,0.4509,450.0000,50000.0000,6447710.0000,0.0669,N,N,Unknown,09/10/2014,In-kind,16:00 EST,T+3,Other,Not Applicable,05/24/2018,123.0000,Primary Market Close,3.2933,15.4647,State Street Bank and Trust Co,1577.3203125,SPDR SSGA RISK AWARE ETF,
01/31/2020,37954Y57,AUSF US Equity,0.270,0.270,0.2155,0.0000,50000.0000,17130963.0000,0.0126,N,N,N,08/24/2018,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,262.0000,Primary Market Close,3.2193,19.9261,SEI Investments Global Funds S,16448.375,GLOBAL X ADAPTIVE US FACTOR,
01/31/2020,36242H11,GDVWI US Equity,0,0,0.4509,500.0000,50000.0000,6447710.0000,0.0383,N,Y,N,05/22/2017,Cash,10:00 EST,T+1,Yearly,Full,11/19/2019,9.0000,Primary Market Close,3.2933,15.4647,State Street Bank and Trust Co,1577.3203125,GRANITESHARES S&P GSCI CMDTY,
01/31/2020,36242H12,GDVRT US Equity,0,0,0.4509,500.0000,50000.0000,6447710.0000,0.0383,N,Y,N,05/22/2017,Cash,10:00 EST,T+1,Yearly,Full,11/19/2019,9.0000,Primary Market Close,3.2933,15.4647,State Street Bank and Trust Co,1577.3203125,GRANITESHARES S&P GSCI CMDTY,
01/31/2020,92290861,VBR US Equity,0.070,0.070,0.0480,500.0000,25000.0000,2662604.0000,0.0453,N,N,Y,01/30/2004,In-kind,16:00 EST,T+2,Quarterly,Full,12/31/2019,853.0000,Primary Market Close,2.3765,30.1646,Vanguard Group Inc/The,306517.875,VANGUARD SMALL-CAP VALUE ETF,
01/31/2020,97717W15,SZR US Equity,0.450,0.450,0.4219,300.0000,100000.0000,6447710.0000,-0.8853,N,N,Unknown,06/25/2008,Not Applicable,10:00 EST,Not Applicable,Not Applicable,Not Applicable,12/05/2012,2.0000,Primary Market Close,2.2885,20.6425,NYSE Arca LLC,16320.515625,WISDOMTREE DREYFUS SOUTH AFR,
01/31/2020,89349P30,DMRS US Equity,0.450,0.450,1.6206,1250.0000,50000.0000,9296534.0000,-0.2809,N,N,Y,08/02/2017,In-kind/Cash,15:00 EST,T+3,Quarterly,Full,01/30/2020,603.0000,Primary Market Close,1.6865,38.1834,NYSE Arca LLC,723.5,DELTASHARES S&P 600 MGD RISK,
01/31/2020,97717W16,ICN US Equity,0.450,0.450,1.6206,200.0000,100000.0000,9296534.0000,-0.6045,N,N,Unknown,05/14/2008,In-kind/Cash,17:30 EST,Not Applicable,Not Applicable,Not Applicable,04/03/2017,1.0000,Primary Market Close,1.6865,38.1834,State Street Bank and Trust Co,723.5,WISDOMTREE INDIAN RUPEE STRA,
01/31/2020,46139W50,IIGD US Equity,0.130,0.130,0.2643,250.0000,50000.0000,9296534.0000,0.1957,N,N,N,07/25/2018,In-kind/Cash,16:00 EST,T+2,Monthly,Optimized,01/30/2020,106.0000,Primary Market Close,1.6865,38.1834,State Street Bank and Trust Co,12729.9296875,INVESCO INV GRADE DEFENSIVE,
01/31/2020,97717W13,CEW US Equity,0.550,0.550,0.4204,200.0000,100000.0000,9296534.0000,-0.0921,N,Y,Unknown,05/06/2009,In-kind/Cash,17:30 EST,Not Applicable,Not Applicable,Not Applicable,01/30/2020,3.0000,Primary Market Close,1.6865,38.1834,State Street Bank and Trust Co,5053.875,WISDOMTREE EMERGING CURRENCY,
01/31/2020,97717W12,WTMF US Equity,0.000,0.650,0.1678,200.0000,50000.0000,9296534.0000,-0.0862,N,N,Unknown,01/05/2011,Cash,17:30 EST,Not Applicable,Not Applicable,Not Applicable,01/30/2020,7.0000,Primary Market Close,1.6865,38.1834,State Street Bank and Trust Co,34472.4765625,WISDOMTREE MGD FUTURES STRAT,
01/31/2020,97717W18,CYB US Equity,0.450,0.450,0.9792,100.0000,50000.0000,768148.0000,-0.6440,N,Y,Unknown,05/14/2008,In-kind/Cash,17:30 EST,Not Applicable,Not Applicable,Not Applicable,01/30/2020,4.0000,Primary Market Close,3.2924,18.5571,State Street Bank and Trust Co,1901.734375,WISDOMTREE CHINESE YUAN STRA,
01/31/2020,47804J84,JHSC US Equity,0.500,0.500,0.3882,650.0000,25000.0000,30202499.0000,0.5591,N,N,Y,11/09/2017,In-kind/Cash,16:00 EST,T+2,Semi-Annually,Full,01/30/2020,381.0000,Primary Market Close,1.7768,24.9380,NYSE Arca LLC,49215.9375,JOHN HANCOCK MULTI SMALL CAP,
01/31/2020,74933W87,MFMS US Equity,0.850,0.850,0.3193,250.0000,25000.0000,976829.0000,0.0446,N,N,N,10/30/2018,In-kind,16:00 EST,T+2,Unknown,Full,01/30/2020,31.0000,Primary Market Close,0.4715,23.9522,Bank of New York Mellon/The,15385.1953125,MFAM SMALL-CAP GROWTH ETF,
01/31/2020,19761L20,ESGN US Equity,0.450,0.450,1.2453,2000.0000,50000.0000,4576672.0000,-1.4346,N,N,Unknown,06/13/2016,In-kind,16:00 EST,T+3,Quarterly,Full,01/31/2020,101.0000,Primary Market Close,4.5355,12.4311,Bank of New York Mellon/The,1215.796875,COLUMBIA SUSTAIN INTL EQ ETF,
01/31/2020,25459W53,TMV US Equity,0.750,0.950,0.1027,250.0000,50000.0000,1131248.0000,0.1298,N,Y,N,04/16/2009,Cash,16:00 EST,T+2,Daily,Derivative,02/03/2020,4.0000,Primary Market Close,1.5023,41.6984,Bank of New York Mellon/The,1269884.625,DRX DLY 20+ YR TREAS BEAR 3X,
01/31/2020,73936B10,DBE US Equity,0.750,0.780,0.1567,500.0000,200000.0000,8940.0000,0.0534,N,Y,N,01/05/2007,Cash,10:00 EST,T+1,Yearly,Derivative,01/31/2020,10.0000,Primary Market Close,1.8340,24.2876,Bank of New York Mellon/The,61643.125,INVESCO DB ENERGY FUND,
01/31/2020,06367910,BMLP US Equity,0.850,0.850,0.7879,0.0000,1.0000,8940.0000,-0.0540,N,N,N,12/20/2016,Cash,16:00 EST,T+3,Monthly,Full,01/31/2020,10.0000,Primary Market Close,1.8340,24.2876,Bank of New York Mellon/The,3307.5703125,DORSEY WRIGHT MLP INDEX ETNS,
